-181.380, 52.428, 4.238, 11.200
-181.362, 52.214, 4.291, 11.250
-181.359, 51.999, 4.310, 11.300
-181.368, 51.783, 4.306, 11.350
-181.386, 51.568, 4.318, 11.400
-181.409, 51.351, 4.343, 11.450
-181.426, 51.132, 4.394, 11.500
-181.429, 50.912, 4.411, 11.550
-181.420, 50.691, 4.409, 11.600
-181.402, 50.471, 4.424, 11.650
-181.378, 50.249, 4.451, 11.700
-181.360, 50.025, 4.501, 11.750
-181.357, 49.799, 4.518, 11.800
-181.367, 49.573, 4.516, 11.850
-181.385, 49.347, 4.532, 11.900
-181.409, 49.120, 4.559, 11.950
-181.427, 48.890, 4.612, 12.000
-181.431, 48.659, 4.631, 12.050
-181.422, 48.427, 4.629, 12.100
-181.403, 48.196, 4.646, 12.150
-181.378, 47.963, 4.674, 12.200
-181.360, 47.728, 4.728, 12.250
-181.355, 47.490, 4.748, 12.300
-181.365, 47.253, 4.745, 12.350
-181.384, 47.015, 4.759, 12.400
-181.409, 46.777, 4.788, 12.450
-181.429, 46.536, 4.844, 12.500
-181.434, 46.293, 4.866, 12.550
-181.426, 46.049, 4.864, 12.600
-181.407, 45.806, 4.877, 12.650
-181.381, 45.562, 4.906, 12.700
-181.360, 45.315, 4.966, 12.750
-181.354, 45.065, 4.991, 12.800
-181.361, 44.816, 4.987, 12.850
-181.381, 44.566, 4.996, 12.900
-181.402, 44.314, 5.051, 12.950
-181.413, 44.060, 5.097, 13.000
-181.409, 43.805, 5.103, 13.050
-181.391, 43.551, 5.083, 13.100
-181.380, 43.296, 5.096, 13.150
-181.383, 43.042, 5.082, 13.200
-181.398, 42.789, 5.059, 13.250
-181.407, 42.535, 5.085, 13.300
-181.402, 42.281, 5.096, 13.350
-181.387, 42.025, 5.123, 13.400
-181.378, 41.767, 5.183, 13.450
-181.386, 41.506, 5.227, 13.500
-181.406, 41.243, 5.276, 13.550
-181.421, 40.975, 5.380, 13.600
-181.422, 40.703, 5.447, 13.650
-181.409, 40.429, 5.484, 13.700
-181.386, 40.154, 5.531, 13.750
-181.370, 39.875, 5.598, 13.800
-181.368, 39.594, 5.622, 13.850
-181.381, 39.313, 5.616, 13.900
-181.403, 39.033, 5.620, 13.950
-181.418, 38.751, 5.659, 14.000
-181.419, 38.468, 5.660, 14.050
-181.406, 38.186, 5.644, 14.100
-181.389, 37.903, 5.671, 14.150
-181.382, 37.619, 5.695, 14.200
-181.390, 37.334, 5.697, 14.250
-181.410, 37.049, 5.710, 14.300
-181.422, 36.761, 5.766, 14.350
-181.420, 36.472, 5.795, 14.400
-181.405, 36.181, 5.820, 14.450
-181.381, 35.889, 5.864, 14.500
-181.364, 35.594, 5.935, 14.550
-181.363, 35.296, 5.965, 14.600
-181.375, 34.997, 5.983, 14.650
-181.397, 34.696, 6.019, 14.700
-181.412, 34.393, 6.082, 14.750
-181.412, 34.088, 6.106, 14.800
-181.398, 33.783, 6.113, 14.850
-181.380, 33.476, 6.160, 14.900
-181.372, 33.166, 6.198, 14.950
-181.379, 32.856, 6.200, 15.000
-181.399, 32.546, 6.211, 15.050
-181.412, 32.234, 6.260, 15.100
-181.409, 31.920, 6.276, 15.150
-181.393, 31.606, 6.289, 15.200
-181.374, 31.290, 6.345, 15.250
-181.364, 30.971, 6.389, 15.300
-181.370, 30.651, 6.401, 15.350
-181.389, 30.330, 6.426, 15.400
-181.401, 30.007, 6.487, 15.450
-181.398, 29.681, 6.513, 15.500
-181.381, 29.355, 6.538, 15.550
-181.370, 29.026, 6.597, 15.600
-181.375, 28.695, 6.620, 15.650
-181.393, 28.363, 6.648, 15.700
-181.404, 28.029, 6.701, 15.750
-181.399, 27.693, 6.722, 15.800
-181.382, 27.357, 6.747, 15.850
-181.373, 27.017, 6.796, 15.900
-181.378, 26.677, 6.815, 15.950
-181.395, 26.335, 6.843, 16.000
-181.405, 25.992, 6.889, 16.050
-181.399, 25.646, 6.909, 16.100
-181.382, 25.300, 6.940, 16.150
-181.373, 24.951, 6.988, 16.200
-181.379, 24.601, 7.012, 16.250
-181.396, 24.249, 7.047, 16.300
-181.404, 23.895, 7.094, 16.350
-181.397, 23.540, 7.119, 16.400
-181.381, 23.183, 7.156, 16.450
-181.372, 22.823, 7.203, 16.500
-181.379, 22.462, 7.229, 16.550
-181.394, 22.100, 7.266, 16.600
-181.402, 21.735, 7.310, 16.650
-181.395, 21.368, 7.337, 16.700
-181.379, 21.000, 7.374, 16.750
-181.370, 20.630, 7.419, 16.800
-181.377, 20.258, 7.446, 16.850
-181.392, 19.885, 7.484, 16.900
-181.400, 19.509, 7.528, 16.950
-181.393, 19.132, 7.556, 17.000
-181.376, 18.753, 7.595, 17.050
-181.368, 18.371, 7.641, 17.100
-181.374, 17.988, 7.668, 17.150
-181.390, 17.604, 7.706, 17.200
-181.399, 17.217, 7.754, 17.250
-181.392, 16.828, 7.780, 17.300
-181.374, 16.438, 7.818, 17.350
-181.364, 16.045, 7.870, 17.400
-181.370, 15.651, 7.896, 17.450
-181.382, 15.254, 7.950, 17.500
-181.384, 14.855, 7.992, 17.550
-181.372, 14.455, 8.020, 17.600
-181.353, 14.052, 8.077, 17.650
-181.344, 13.647, 8.117, 17.700
-181.348, 13.239, 8.155, 17.750
-181.361, 12.830, 8.199, 17.800
-181.365, 12.418, 8.242, 17.850
-181.356, 12.005, 8.276, 17.900
-181.355, 11.590, 8.317, 17.950
-181.367, 11.173, 8.360, 18.000
-181.369, 10.753, 8.398, 18.050
-181.356, 10.333, 8.426, 18.100
-181.349, 9.910, 8.476, 18.150
-181.359, 9.485, 8.505, 18.200
-181.361, 9.058, 8.556, 18.250
-181.348, 8.629, 8.595, 18.300
-181.343, 8.197, 8.647, 18.350
-181.352, 7.763, 8.690, 18.400
-181.353, 7.327, 8.739, 18.450
-181.340, 6.888, 8.786, 18.500
-181.337, 6.447, 8.832, 18.550
-181.347, 6.004, 8.880, 18.600
-181.346, 5.558, 8.925, 18.650
-181.334, 5.110, 8.974, 18.700
-181.332, 4.660, 9.016, 18.750
-181.345, 4.208, 9.050, 18.800
-181.350, 3.754, 9.098, 18.850
-181.340, 3.298, 9.130, 18.900
-181.323, 2.840, 9.187, 18.950
-181.315, 2.379, 9.229, 19.000
-181.320, 1.916, 9.274, 19.050
-181.334, 1.450, 9.324, 19.100
-181.340, 0.982, 9.374, 19.150
-181.331, 0.512, 9.413, 19.200
-181.317, 0.040, 9.474, 19.250
-181.311, -0.436, 9.527, 19.300
-181.317, -0.914, 9.576, 19.350
-181.330, -1.394, 9.627, 19.400
-181.335, -1.877, 9.668, 19.450
-181.326, -2.362, 9.708, 19.500
-181.308, -2.849, 9.755, 19.550
-181.298, -3.338, 9.802, 19.600
-181.303, -3.829, 9.835, 19.650
-181.315, -4.323, 9.894, 19.700
-181.317, -4.820, 9.941, 19.750
-181.308, -5.318, 9.991, 19.800
-181.307, -5.820, 10.044, 19.850
-181.319, -6.324, 10.102, 19.900
-181.322, -6.831, 10.160, 19.950
-181.313, -7.341, 10.213, 20.000
-181.295, -7.853, 10.269, 20.050
-181.285, -8.369, 10.320, 20.100
-181.289, -8.886, 10.359, 20.150
-181.300, -9.406, 10.419, 20.200
-181.301, -9.929, 10.466, 20.250
-181.291, -10.454, 10.516, 20.300
-181.291, -10.981, 10.567, 20.350
-181.302, -11.512, 10.622, 20.400
-181.305, -12.045, 10.679, 20.450
-181.296, -12.580, 10.730, 20.500
-181.281, -13.119, 10.796, 20.550
-181.275, -13.661, 10.848, 20.600
-181.279, -14.205, 10.902, 20.650
-181.291, -14.752, 10.957, 20.700
-181.295, -15.302, 11.008, 20.750
-181.286, -15.853, 11.052, 20.800
-181.271, -16.408, 11.114, 20.850
-181.264, -16.966, 11.167, 20.900
-181.269, -17.526, 11.219, 20.950
-181.283, -18.089, 11.275, 21.000
-181.288, -18.654, 11.329, 21.050
-181.283, -19.223, 11.387, 21.100
-181.269, -19.794, 11.448, 21.150
-181.251, -20.369, 11.521, 21.200
-181.240, -20.947, 11.575, 21.250
-181.240, -21.527, 11.630, 21.300
-181.249, -22.111, 11.689, 21.350
-181.264, -22.698, 11.760, 21.400
-181.272, -23.288, 11.816, 21.450
-181.269, -23.880, 11.865, 21.500
-181.260, -24.476, 11.930, 21.550
-181.242, -25.074, 11.994, 21.600
-181.231, -25.676, 12.047, 21.650
-181.230, -26.280, 12.106, 21.700
-181.237, -26.888, 12.167, 21.750
-181.249, -27.498, 12.239, 21.800
-181.253, -28.112, 12.294, 21.850
-181.247, -28.729, 12.350, 21.900
-181.236, -29.349, 12.421, 21.950
-181.217, -29.972, 12.489, 22.000
-181.204, -30.598, 12.548, 22.050
-181.203, -31.227, 12.597, 22.100
-181.210, -31.860, 12.664, 22.150
-181.221, -32.495, 12.739, 22.200
-181.225, -33.134, 12.795, 22.250
-181.220, -33.776, 12.856, 22.300
-181.208, -34.422, 12.930, 22.350
-181.189, -35.070, 13.000, 22.400
-181.177, -35.722, 13.062, 22.450
-181.176, -36.377, 13.115, 22.500
-181.182, -37.035, 13.185, 22.550
-181.193, -37.697, 13.264, 22.600
-181.197, -38.363, 13.322, 22.650
-181.191, -39.031, 13.387, 22.700
-181.177, -39.703, 13.454, 22.750
-181.171, -40.377, 13.520, 22.800
-181.173, -41.056, 13.590, 22.850
-181.184, -41.738, 13.662, 22.900
-181.187, -42.423, 13.731, 22.950
-181.181, -43.112, 13.804, 23.000
-181.167, -43.805, 13.876, 23.050
-181.147, -44.501, 13.956, 23.100
-181.135, -45.201, 14.016, 23.150
-181.132, -45.904, 14.081, 23.200
-181.136, -46.611, 14.158, 23.250
-181.147, -47.321, 14.231, 23.300
-181.153, -48.035, 14.295, 23.350
-181.150, -48.752, 14.363, 23.400
-181.140, -49.473, 14.433, 23.450
-181.123, -50.197, 14.513, 23.500
-181.113, -50.925, 14.581, 23.550
-181.112, -51.656, 14.646, 23.600
-181.118, -52.391, 14.726, 23.650
-181.128, -53.131, 14.811, 23.700
-181.131, -53.873, 14.877, 23.750
-181.125, -54.620, 14.949, 23.800
-181.114, -55.370, 15.033, 23.850
-181.094, -56.124, 15.114, 23.900
-181.080, -56.882, 15.184, 23.950
-181.075, -57.644, 15.257, 24.000
-181.074, -58.410, 15.342, 24.050
-181.081, -59.180, 15.423, 24.100
-181.082, -59.953, 15.495, 24.150
-181.075, -60.731, 15.571, 24.200
-181.061, -61.512, 15.648, 24.250
-181.055, -62.297, 15.724, 24.300
-181.057, -63.086, 15.803, 24.350
-181.064, -63.879, 15.889, 24.400
-181.062, -64.676, 15.961, 24.450
-181.051, -65.476, 16.040, 24.500
-181.035, -66.281, 16.127, 24.550
-181.025, -67.090, 16.205, 24.600
-181.025, -67.903, 16.281, 24.650
-181.030, -68.720, 16.367, 24.700
-181.029, -69.541, 16.447, 24.750
-181.020, -70.366, 16.531, 24.800
-181.007, -71.196, 16.623, 24.850
-181.002, -72.030, 16.703, 24.900
-181.005, -72.868, 16.788, 24.950
-181.000, -73.710, 16.872, 25.000
-180.988, -74.557, 16.961, 25.050
-180.983, -75.408, 17.046, 25.100
-180.987, -76.263, 17.130, 25.150
-180.983, -77.122, 17.212, 25.200
-180.971, -77.986, 17.299, 25.250
-180.954, -78.853, 17.391, 25.300
-180.943, -79.726, 17.473, 25.350
-180.941, -80.602, 17.555, 25.400
-180.945, -81.483, 17.645, 25.450
-180.943, -82.368, 17.728, 25.500
-180.932, -83.258, 17.816, 25.550
-180.917, -84.152, 17.911, 25.600
-180.910, -85.050, 18.001, 25.650
-180.908, -85.953, 18.095, 25.700
-180.911, -86.862, 18.195, 25.750
-180.905, -87.774, 18.279, 25.800
-180.892, -88.691, 18.362, 25.850
-180.887, -89.611, 18.426, 25.900
-180.889, -90.534, 18.465, 25.950
-180.884, -91.457, 18.466, 26.000
-180.871, -92.378, 18.428, 26.050
-180.865, -93.296, 18.351, 26.100
-180.867, -94.209, 18.243, 26.150
-180.860, -95.115, 18.110, 26.200
-180.847, -96.014, 17.961, 26.250
-180.827, -96.906, 17.805, 26.300
-180.814, -97.790, 17.654, 26.350
-180.810, -98.667, 17.513, 26.400
-180.810, -99.538, 17.394, 26.450
-180.816, -100.404, 17.302, 26.500
-180.814, -101.267, 17.227, 26.550
-180.804, -102.127, 17.177, 26.600
-180.789, -102.985, 17.151, 26.650
-180.781, -103.843, 17.140, 26.700
-180.780, -104.701, 17.147, 26.750
-180.786, -105.560, 17.166, 26.800
-180.784, -106.420, 17.193, 26.850
-180.773, -107.281, 17.231, 26.900
-180.756, -108.145, 17.274, 26.950
-180.747, -109.010, 17.303, 27.000
-180.744, -109.876, 17.321, 27.050
-180.748, -110.742, 17.318, 27.100
-180.744, -111.607, 17.290, 27.150
-180.732, -112.470, 17.239, 27.200
-180.715, -113.329, 17.169, 27.250
-180.705, -114.184, 17.082, 27.300
-180.702, -115.034, 16.982, 27.350
-180.705, -115.879, 16.874, 27.400
-180.701, -116.718, 16.767, 27.450
-180.689, -117.553, 16.665, 27.500
-180.672, -118.382, 16.575, 27.550
-180.662, -119.208, 16.499, 27.600
-180.659, -120.031, 16.441, 27.650
-180.663, -120.852, 16.400, 27.700
-180.659, -121.672, 16.374, 27.750
-180.647, -122.491, 16.365, 27.800
-180.630, -123.309, 16.372, 27.850
-180.622, -124.128, 16.374, 27.900
-180.622, -124.948, 16.382, 27.950
-180.614, -125.768, 16.387, 28.000
-180.599, -126.587, 16.386, 28.050
-180.592, -127.406, 16.368, 28.100
-180.595, -128.224, 16.340, 28.150
-180.590, -129.039, 16.298, 28.200
-180.577, -129.852, 16.245, 28.250
-180.559, -130.662, 16.183, 28.300
-180.549, -131.468, 16.109, 28.350
-180.549, -132.270, 16.031, 28.400
-180.554, -133.069, 15.955, 28.450
-180.551, -133.864, 15.881, 28.500
-180.541, -134.656, 15.813, 28.550
-180.525, -135.444, 15.751, 28.600
-180.502, -136.230, 15.703, 28.650
-180.486, -137.013, 15.659, 28.700
-180.478, -137.795, 15.627, 28.750
-180.476, -138.576, 15.603, 28.800
-180.482, -139.356, 15.590, 28.850
-180.481, -140.136, 15.575, 28.900
-180.473, -140.914, 15.563, 28.950
-180.458, -141.692, 15.549, 29.000
-180.437, -142.469, 15.536, 29.050
-180.423, -143.245, 15.511, 29.100
-180.416, -144.020, 15.480, 29.150
-180.416, -144.793, 15.441, 29.200
-180.422, -145.563, 15.399, 29.250
-180.421, -146.331, 15.347, 29.300
-180.413, -147.097, 15.291, 29.350
-180.398, -147.859, 15.231, 29.400
-180.376, -148.618, 15.175, 29.450
-180.362, -149.375, 15.117, 29.500
-180.357, -150.128, 15.057, 29.550
-180.359, -150.880, 15.008, 29.600
-180.366, -151.629, 14.969, 29.650
-180.366, -152.376, 14.930, 29.700
-180.357, -153.122, 14.892, 29.750
-180.342, -153.865, 14.866, 29.800
-180.321, -154.608, 14.847, 29.850
-180.307, -155.349, 14.824, 29.900
-180.302, -156.090, 14.798, 29.950
-180.303, -156.829, 14.777, 30.000
-180.295, -157.568, 14.753, 30.050
-180.278, -158.304, 14.721, 30.100
-180.270, -159.039, 14.689, 30.150
-180.271, -159.772, 14.654, 30.200
-180.263, -160.504, 14.610, 30.250
-180.245, -161.232, 14.566, 30.300
-180.235, -161.959, 14.522, 30.350
-180.233, -162.684, 14.477, 30.400
-180.222, -163.406, 14.429, 30.450
-180.202, -164.125, 14.384, 30.500
-180.190, -164.843, 14.341, 30.550
-180.189, -165.558, 14.296, 30.600
-180.194, -166.272, 14.260, 30.650
-180.192, -166.984, 14.224, 30.700
-180.179, -167.694, 14.185, 30.750
-180.159, -168.402, 14.157, 30.800
-180.147, -169.109, 14.130, 30.850
-180.143, -169.815, 14.104, 30.900
-180.146, -170.519, 14.077, 30.950
-180.141, -171.222, 14.050, 31.000
-180.127, -171.924, 14.021, 31.050
-180.106, -172.623, 13.990, 31.100
-180.093, -173.322, 13.956, 31.150
-180.088, -174.018, 13.921, 31.200
-180.091, -174.713, 13.882, 31.250
-180.086, -175.406, 13.844, 31.300
-180.072, -176.097, 13.804, 31.350
-180.050, -176.785, 13.762, 31.400
-180.037, -177.472, 13.723, 31.450
-180.032, -178.157, 13.683, 31.500
-180.035, -178.840, 13.644, 31.550
-180.030, -179.521, 13.608, 31.600
-180.016, -180.200, 13.572, 31.650
-179.995, -180.877, 13.538, 31.700
-179.981, -181.553, 13.507, 31.750
-179.976, -182.227, 13.477, 31.800
-179.978, -182.900, 13.447, 31.850
-179.973, -183.572, 13.418, 31.900
-179.959, -184.242, 13.388, 31.950
-179.937, -184.910, 13.358, 32.000
-179.909, -185.576, 13.332, 32.050
-179.888, -186.241, 13.299, 32.100
-179.878, -186.905, 13.259, 32.150
-179.875, -187.567, 13.227, 32.200
-179.879, -188.227, 13.194, 32.250
-179.878, -188.886, 13.159, 32.300
-179.867, -189.543, 13.120, 32.350
-179.847, -190.197, 13.082, 32.400
-179.821, -190.850, 13.052, 32.450
-179.802, -191.501, 13.019, 32.500
-179.794, -192.151, 12.979, 32.550
-179.792, -192.799, 12.949, 32.600
-179.782, -193.445, 12.920, 32.650
-179.761, -194.090, 12.884, 32.700
-179.733, -194.732, 12.857, 32.750
-179.713, -195.374, 12.829, 32.800
-179.704, -196.015, 12.796, 32.850
-179.686, -196.653, 12.766, 32.900
-179.653, -197.289, 12.728, 32.950
-179.609, -197.923, 12.707, 33.000
-179.554, -198.556, 12.709, 33.050
-179.486, -199.189, 12.731, 33.100
-179.405, -199.821, 12.771, 33.150
-179.312, -200.455, 12.826, 33.200
-179.205, -201.089, 12.891, 33.250
-179.084, -201.724, 12.969, 33.300
-178.951, -202.362, 13.058, 33.350
-178.805, -203.001, 13.152, 33.400
-178.646, -203.642, 13.257, 33.450
-178.473, -204.286, 13.364, 33.500
-178.289, -204.932, 13.480, 33.550
-178.093, -205.581, 13.603, 33.600
-177.885, -206.232, 13.725, 33.650
-177.667, -206.887, 13.848, 33.700
-177.437, -207.544, 13.966, 33.750
-177.199, -208.204, 14.076, 33.800
-176.951, -208.865, 14.170, 33.850
-176.693, -209.527, 14.251, 33.900
-176.428, -210.191, 14.318, 33.950
-176.154, -210.853, 14.369, 34.000
-175.873, -211.515, 14.410, 34.050
-175.585, -212.175, 14.443, 34.100
-175.304, -212.841, 14.450, 34.150
-175.031, -213.510, 14.469, 34.200
-174.751, -214.178, 14.501, 34.250
-174.461, -214.844, 14.544, 34.300
-174.163, -215.510, 14.599, 34.350
-173.858, -216.175, 14.670, 34.400
-173.545, -216.841, 14.750, 34.450
-173.223, -217.508, 14.838, 34.500
-172.906, -218.182, 14.912, 34.550
-172.594, -218.863, 15.004, 34.600
-172.270, -219.544, 15.102, 34.650
-171.935, -220.224, 15.201, 34.700
-171.591, -220.906, 15.311, 34.750
-171.237, -221.589, 15.425, 34.800
-170.887, -222.280, 15.524, 34.850
-170.538, -222.978, 15.629, 34.900
-170.179, -223.675, 15.721, 34.950
